,std_ID,cs_ID,cg_ID,semestre,moyenne,grade,grade_ECTS,lieu,time_id
1904,189,9,3,S1,13.333,au dessus,B,Nantes,1
1905,189,10,3,S2,7.5,en dessous,F,Nantes,0
1906,189,11,3,S1,10.0,atteint,C,Nantes,1
1907,189,12,3,S2,10.0,atteint,A,Nantes,0
1908,189,13,3,S1,10.0,atteint,C,Nantes,1
1909,189,14,3,S2,12.5,au dessus,B,Nantes,0
1910,190,0,0,S2,0.0,en dessous,F,Nantes,0
1911,190,1,0,S2,10.0,atteint,B,Nantes,0
1912,190,3,1,S2,10.0,atteint,B,Nantes,0
1913,190,4,1,S1,20.0,au dessus,A,Nantes,1
1914,190,5,1,S2,0.0,en dessous,F,Nantes,0
1915,190,9,3,S1,13.333,au dessus,B,Nantes,1
1916,190,10,3,S2,10.0,atteint,C,Nantes,0
1917,190,11,3,S1,13.333,au dessus,B,Nantes,1
1918,190,12,3,S2,0.0,en dessous,F,Nantes,0
1919,190,13,3,S1,10.0,atteint,C,Nantes,1
1920,190,14,3,S2,5.0,en dessous,F,Nantes,0
1921,191,0,0,S2,10.0,atteint,B,Nantes,0
1922,191,1,0,S2,10.0,atteint,B,Nantes,0
1923,191,3,1,S2,10.0,atteint,B,Nantes,0
1924,191,4,1,S1,20.0,au dessus,A,Nantes,1
1925,191,9,3,S1,13.333,au dessus,B,Nantes,1
1926,191,10,3,S2,10.0,atteint,C,Nantes,0
1927,191,11,3,S1,16.667,au dessus,A,Nantes,1
1928,191,12,3,S2,20.0,au dessus,A,Nantes,0
1929,191,13,3,S1,20.0,au dessus,A,Nantes,1
1930,191,14,3,S2,15.0,au dessus,A,Nantes,0
1931,192,0,0,S2,10.0,atteint,B,Nantes,0
1932,192,1,0,S2,10.0,atteint,B,Nantes,0
1933,192,3,1,S2,10.0,atteint,B,Nantes,0
1934,192,9,3,S1,13.333,au dessus,B,Nantes,1
1935,192,10,3,S2,12.5,au dessus,B,Nantes,0
1936,192,11,3,S1,13.333,au dessus,B,Nantes,1
1937,192,12,3,S2,10.0,atteint,A,Nantes,0
1938,192,13,3,S1,10.0,atteint,C,Nantes,1
1939,192,14,3,S2,12.5,au dessus,B,Nantes,0
1940,193,0,0,S2,10.0,atteint,B,Nantes,0
1941,193,1,0,S2,10.0,atteint,B,Nantes,0
1942,193,3,1,S2,10.0,atteint,B,Nantes,0
1943,193,5,1,S2,0.0,en dessous,F,Nantes,0
1944,193,7,2,S1,20.0,au dessus,A,Nantes,1
1945,193,9,3,S1,13.333,au dessus,B,Nantes,1
1946,193,10,3,S2,5.0,en dessous,F,Nantes,0
1947,193,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1948,193,12,3,S2,10.0,atteint,A,Nantes,0
1949,193,13,3,S1,10.0,atteint,C,Nantes,1
1950,193,14,3,S2,12.5,au dessus,B,Nantes,0
1951,194,0,0,S2,10.0,atteint,B,Nantes,0
1952,194,1,0,S2,10.0,atteint,B,Nantes,0
1953,194,3,1,S2,10.0,atteint,B,Nantes,0
1954,194,9,3,S1,3.333,en dessous,F,Nantes,1
1955,194,10,3,S2,10.0,atteint,C,Nantes,0
1956,194,11,3,S1,3.333,en dessous,F,Nantes,1
1957,194,12,3,S2,10.0,atteint,A,Nantes,0
1958,194,13,3,S1,10.0,atteint,C,Nantes,1
1959,194,14,3,S2,12.5,au dessus,B,Nantes,0
1960,195,2,1,S1,20.0,au dessus,A,Nantes,2
1961,195,15,1,S2,10.0,atteint,E,Nantes,3
1962,195,6,2,S1,20.0,au dessus,A,Nantes,2
1963,195,16,3,S1,13.333,au dessus,C,Nantes,2
1964,195,17,3,S2,3.333,en dessous,F,Nantes,3
1965,195,18,3,S1,13.333,au dessus,B,Nantes,2
1966,195,12,3,S2,10.0,atteint,A,Nantes,3
1967,195,19,3,S1,20.0,au dessus,A,Nantes,2
1968,195,20,3,S2,13.333,au dessus,B,Nantes,3
1969,196,2,1,S1,20.0,au dessus,A,Nantes,2
1970,196,3,1,S2,20.0,au dessus,A,Nantes,3
1971,196,15,1,S2,10.0,atteint,E,Nantes,3
1972,196,6,2,S1,20.0,au dessus,A,Nantes,2
1973,196,7,2,S2,20.0,au dessus,A,Nantes,3
1974,196,16,3,S1,13.333,au dessus,C,Nantes,2
1975,196,17,3,S2,13.333,au dessus,B,Nantes,3
1976,196,18,3,S1,3.333,en dessous,F,Nantes,2
1977,196,12,3,S2,10.0,atteint,A,Nantes,3
1978,196,19,3,S1,0.0,en dessous,F,Nantes,2
1979,196,20,3,S2,10.0,atteint,D,Nantes,3
1980,197,2,1,S1,20.0,au dessus,A,Nantes,2
1981,197,3,1,S2,20.0,au dessus,A,Nantes,3
1982,197,4,1,S1,20.0,au dessus,A,Nantes,2
1983,197,15,1,S2,20.0,au dessus,A,Nantes,3
1984,197,7,2,S2,20.0,au dessus,A,Nantes,3
1985,197,16,3,S1,13.333,au dessus,C,Nantes,2
1986,197,17,3,S2,10.0,atteint,C,Nantes,3
1987,197,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
1988,197,12,3,S2,10.0,atteint,A,Nantes,3
1989,197,19,3,S1,0.0,en dessous,F,Nantes,2
1990,197,20,3,S2,13.333,au dessus,B,Nantes,3
1991,198,2,1,S1,20.0,au dessus,A,Nantes,2
1992,198,16,3,S1,13.333,au dessus,C,Nantes,2
1993,198,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
1994,198,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
1995,198,12,3,S2,0.0,en dessous,F,Nantes,3
1996,198,19,3,S1,0.0,en dessous,F,Nantes,2
1997,198,20,3,S2,10.0,atteint,D,Nantes,3
1998,199,2,1,S1,0.0,en dessous,F,Nantes,2
1999,199,3,1,S2,0.0,en dessous,F,Nantes,3
2000,199,15,1,S2,0.0,en dessous,F,Nantes,3
2001,199,6,2,S2,0.0,en dessous,F,Nantes,3
2002,199,7,2,S2,0.0,en dessous,F,Nantes,3
2003,199,16,3,S1,16.667,au dessus,A,Nantes,2
2004,199,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2005,199,18,3,S1,10.0,atteint,C,Nantes,2
2006,199,12,3,S2,0.0,en dessous,F,Nantes,3
2007,199,19,3,S1,10.0,atteint,B,Nantes,2
2008,199,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2009,200,2,1,S1,20.0,au dessus,A,Nantes,2
2010,200,16,3,S1,13.333,au dessus,C,Nantes,2
2011,200,17,3,S2,16.667,au dessus,A,Nantes,3
2012,200,18,3,S1,3.333,en dessous,F,Nantes,2
2013,200,12,3,S2,20.0,au dessus,A,Nantes,3
2014,200,19,3,S1,10.0,atteint,B,Nantes,2
2015,200,20,3,S2,20.0,au dessus,A,Nantes,3
2016,201,2,1,S1,20.0,au dessus,A,Nantes,2
2017,201,15,1,S2,20.0,au dessus,A,Nantes,3
2018,201,6,2,S1,20.0,au dessus,A,Nantes,2
2019,201,7,2,S1,20.0,au dessus,A,Nantes,2
2020,201,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2021,201,17,3,S2,10.0,atteint,C,Nantes,3
2022,201,18,3,S1,3.333,en dessous,F,Nantes,2
2023,201,12,3,S2,0.0,en dessous,F,Nantes,3
2024,201,19,3,S1,0.0,en dessous,F,Nantes,2
2025,201,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2026,202,2,1,S1,20.0,au dessus,A,Nantes,2
2027,202,3,1,S2,20.0,au dessus,A,Nantes,3
2028,202,6,2,S2,20.0,au dessus,A,Nantes,3
2029,202,7,2,S1,20.0,au dessus,A,Nantes,2
2030,202,16,3,S1,10.0,atteint,D,Nantes,2
2031,202,17,3,S2,10.0,atteint,C,Nantes,3
2032,202,18,3,S1,3.333,en dessous,F,Nantes,2
2033,202,12,3,S2,10.0,atteint,A,Nantes,3
2034,202,19,3,S1,10.0,atteint,B,Nantes,2
2035,202,20,3,S2,10.0,atteint,D,Nantes,3
2036,203,2,1,S1,20.0,au dessus,A,Nantes,2
2037,203,7,2,S1,20.0,au dessus,A,Nantes,2
2038,203,16,3,S1,10.0,atteint,D,Nantes,2
2039,203,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2040,203,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2041,203,12,3,S2,10.0,atteint,A,Nantes,3
2042,203,19,3,S1,0.0,en dessous,F,Nantes,2
2043,203,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2044,204,2,1,S1,20.0,au dessus,A,Nantes,2
2045,204,7,2,S1,20.0,au dessus,A,Nantes,2
2046,204,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2047,204,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2048,204,18,3,S1,0.0,en dessous,F,Nantes,2
2049,204,12,3,S2,10.0,atteint,A,Nantes,3
2050,204,19,3,S1,10.0,atteint,B,Nantes,2
2051,204,20,3,S2,13.333,au dessus,B,Nantes,3
2052,205,2,1,S1,20.0,au dessus,A,Nantes,2
2053,205,3,1,S2,20.0,au dessus,A,Nantes,3
2054,205,15,1,S2,20.0,au dessus,A,Nantes,3
2055,205,7,2,S1,20.0,au dessus,A,Nantes,2
2056,205,16,3,S1,13.333,au dessus,C,Nantes,2
2057,205,17,3,S2,16.667,au dessus,A,Nantes,3
2058,205,18,3,S1,10.0,atteint,C,Nantes,2
2059,205,12,3,S2,10.0,atteint,A,Nantes,3
2060,205,19,3,S1,10.0,atteint,B,Nantes,2
2061,205,20,3,S2,16.667,au dessus,A,Nantes,3
2062,206,2,1,S1,20.0,au dessus,A,Nantes,2
2063,206,15,1,S2,0.0,en dessous,F,Nantes,3
2064,206,6,2,S2,0.0,en dessous,F,Nantes,3
2065,206,7,2,S1,20.0,au dessus,A,Nantes,2
2066,206,16,3,S1,16.667,au dessus,A,Nantes,2
2067,206,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2068,206,18,3,S1,10.0,atteint,C,Nantes,2
2069,206,12,3,S2,0.0,en dessous,F,Nantes,3
2070,206,19,3,S1,0.0,en dessous,F,Nantes,2
2071,206,20,3,S2,3.333,en dessous,F,Nantes,3
2072,207,2,1,S1,20.0,au dessus,A,Nantes,2
2073,207,7,2,S1,20.0,au dessus,A,Nantes,2
2074,207,16,3,S1,13.333,au dessus,C,Nantes,2
2075,207,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2076,207,18,3,S1,10.0,atteint,C,Nantes,2
2077,207,12,3,S2,10.0,atteint,A,Nantes,3
2078,207,19,3,S1,10.0,atteint,B,Nantes,2
2079,207,20,3,S2,13.333,au dessus,B,Nantes,3
2080,208,2,1,S1,20.0,au dessus,A,Nantes,2
2081,208,6,2,S2,0.0,en dessous,F,Nantes,3
2082,208,7,2,S1,20.0,au dessus,A,Nantes,2
2083,208,16,3,S1,10.0,atteint,D,Nantes,2
2084,208,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2085,208,18,3,S1,3.333,en dessous,F,Nantes,2
2086,208,12,3,S2,10.0,atteint,A,Nantes,3
2087,208,19,3,S1,10.0,atteint,B,Nantes,2
2088,208,20,3,S2,13.333,au dessus,B,Nantes,3
2089,209,2,1,S1,20.0,au dessus,A,Nantes,2
2090,209,3,1,S2,0.0,en dessous,F,Nantes,3
2091,209,15,1,S2,0.0,en dessous,F,Nantes,3
2092,209,6,2,S2,0.0,en dessous,F,Nantes,3
2093,209,7,2,S1,20.0,au dessus,A,Nantes,2
2094,209,16,3,S1,16.667,au dessus,A,Nantes,2
2095,209,17,3,S2,16.667,au dessus,A,Nantes,3
2096,209,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2097,209,12,3,S2,10.0,atteint,A,Nantes,3
2098,209,19,3,S1,20.0,au dessus,A,Nantes,2
2099,209,20,3,S2,13.333,au dessus,B,Nantes,3
2100,210,2,1,S1,20.0,au dessus,A,Nantes,2
2101,210,16,3,S1,10.0,atteint,D,Nantes,2
2102,210,17,3,S2,10.0,atteint,C,Nantes,3
2103,210,18,3,S1,3.333,en dessous,F,Nantes,2
2104,210,12,3,S2,10.0,atteint,A,Nantes,3
2105,210,19,3,S1,0.0,en dessous,F,Nantes,2
2106,210,20,3,S2,10.0,atteint,D,Nantes,3
2107,211,2,1,S1,20.0,au dessus,A,Nantes,2
2108,211,7,2,S1,20.0,au dessus,A,Nantes,2
2109,211,16,3,S1,16.667,au dessus,A,Nantes,2
2110,211,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2111,211,18,3,S1,3.333,en dessous,F,Nantes,2
2112,211,12,3,S2,10.0,atteint,A,Nantes,3
2113,211,19,3,S1,0.0,en dessous,F,Nantes,2
2114,211,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2115,212,2,1,S1,20.0,au dessus,A,Nantes,2
2116,212,3,1,S2,20.0,au dessus,A,Nantes,3
2117,212,6,2,S1,20.0,au dessus,A,Nantes,2
2118,212,7,2,S1,20.0,au dessus,A,Nantes,2
2119,212,16,3,S1,16.667,au dessus,A,Nantes,2
2120,212,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2121,212,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2122,212,12,3,S2,0.0,en dessous,F,Nantes,3
2123,212,19,3,S1,0.0,en dessous,F,Nantes,2
2124,212,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2125,213,2,1,S1,0.0,en dessous,F,Nantes,2
2126,213,15,1,S2,20.0,au dessus,A,Nantes,3
2127,213,16,3,S1,20.0,au dessus,A,Nantes,2
2128,213,17,3,S2,16.667,au dessus,A,Nantes,3
2129,213,18,3,S1,13.333,au dessus,B,Nantes,2
2130,213,12,3,S2,10.0,atteint,A,Nantes,3
2131,213,19,3,S1,20.0,au dessus,A,Nantes,2
2132,213,20,3,S2,16.667,au dessus,A,Nantes,3
2133,214,2,1,S1,20.0,au dessus,A,Nantes,2
2134,214,4,1,S1,0.0,en dessous,F,Nantes,2
2135,214,15,1,S2,20.0,au dessus,A,Nantes,3
2136,214,7,2,S2,20.0,au dessus,A,Nantes,3
2137,214,16,3,S1,20.0,au dessus,A,Nantes,2
2138,214,17,3,S2,13.333,au dessus,B,Nantes,3
2139,214,18,3,S1,16.667,au dessus,A,Nantes,2
2140,214,12,3,S2,10.0,atteint,A,Nantes,3
2141,214,19,3,S1,20.0,au dessus,A,Nantes,2
2142,214,20,3,S2,13.333,au dessus,B,Nantes,3
2143,215,2,1,S1,0.0,en dessous,F,Nantes,2
2144,215,7,2,S1,0.0,en dessous,F,Nantes,2
2145,215,16,3,S1,13.333,au dessus,C,Nantes,2
2146,215,17,3,S2,10.0,atteint,C,Nantes,3
2147,215,18,3,S1,13.333,au dessus,B,Nantes,2
2148,215,12,3,S2,10.0,atteint,A,Nantes,3
2149,215,19,3,S1,10.0,atteint,B,Nantes,2
2150,215,20,3,S2,13.333,au dessus,B,Nantes,3
2151,216,2,1,S1,20.0,au dessus,A,Nantes,2
2152,216,15,1,S2,20.0,au dessus,A,Nantes,3
2153,216,6,2,S2,20.0,au dessus,A,Nantes,3
2154,216,7,2,S2,20.0,au dessus,A,Nantes,3
2155,216,16,3,S1,13.333,au dessus,C,Nantes,2
2156,216,17,3,S2,10.0,atteint,C,Nantes,3
2157,216,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2158,216,12,3,S2,10.0,atteint,A,Nantes,3
2159,216,19,3,S1,10.0,atteint,B,Nantes,2
2160,216,20,3,S2,13.333,au dessus,B,Nantes,3
2161,217,2,1,S1,20.0,au dessus,A,Nantes,2
2162,217,6,2,S2,20.0,au dessus,A,Nantes,3
2163,217,7,2,S1,20.0,au dessus,A,Nantes,2
2164,217,16,3,S1,13.333,au dessus,C,Nantes,2
2165,217,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2166,217,18,3,S1,0.0,en dessous,F,Nantes,2
2167,217,12,3,S2,10.0,atteint,A,Nantes,3
2168,217,19,3,S1,0.0,en dessous,F,Nantes,2
2169,217,20,3,S2,13.333,au dessus,B,Nantes,3
2170,218,2,1,S1,20.0,au dessus,A,Nantes,2
2171,218,16,3,S1,13.333,au dessus,C,Nantes,2
2172,218,17,3,S2,10.0,atteint,C,Nantes,3
2173,218,18,3,S1,3.333,en dessous,F,Nantes,2
2174,218,12,3,S2,10.0,atteint,A,Nantes,3
2175,218,19,3,S1,10.0,atteint,B,Nantes,2
2176,218,20,3,S2,10.0,atteint,D,Nantes,3
2177,219,2,1,S1,0.0,en dessous,F,Nantes,2
2178,219,3,1,S2,0.0,en dessous,F,Nantes,3
2179,219,15,1,S2,20.0,au dessus,A,Nantes,3
2180,219,6,2,S2,0.0,en dessous,F,Nantes,3
2181,219,16,3,S1,20.0,au dessus,A,Nantes,2
2182,219,17,3,S2,13.333,au dessus,B,Nantes,3
2183,219,18,3,S1,13.333,au dessus,B,Nantes,2
2184,219,12,3,S2,20.0,au dessus,A,Nantes,3
2185,219,19,3,S1,20.0,au dessus,A,Nantes,2
2186,219,20,3,S2,16.667,au dessus,A,Nantes,3
2187,220,2,1,S1,20.0,au dessus,A,Nantes,2
2188,220,3,1,S2,20.0,au dessus,A,Nantes,3
2189,220,15,1,S2,0.0,en dessous,F,Nantes,3
2190,220,6,2,S2,20.0,au dessus,A,Nantes,3
2191,220,7,2,S1,20.0,au dessus,A,Nantes,2
2192,220,16,3,S1,16.667,au dessus,A,Nantes,2
2193,220,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2194,220,18,3,S1,10.0,atteint,C,Nantes,2
2195,220,12,3,S2,0.0,en dessous,F,Nantes,3
2196,220,19,3,S1,20.0,au dessus,A,Nantes,2
2197,220,20,3,S2,10.0,atteint,D,Nantes,3
2198,221,2,1,S1,20.0,au dessus,A,Nantes,2
2199,221,3,1,S2,20.0,au dessus,A,Nantes,3
2200,221,4,1,S1,20.0,au dessus,A,Nantes,2
2201,221,15,1,S2,20.0,au dessus,A,Nantes,3
2202,221,6,2,S1,20.0,au dessus,A,Nantes,2
2203,221,7,2,S2,20.0,au dessus,A,Nantes,3
2204,221,16,3,S1,10.0,atteint,D,Nantes,2
2205,221,17,3,S2,10.0,atteint,C,Nantes,3
2206,221,18,3,S1,0.0,en dessous,F,Nantes,2
2207,221,12,3,S2,10.0,atteint,A,Nantes,3
2208,221,19,3,S1,0.0,en dessous,F,Nantes,2
2209,221,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2210,222,2,1,S1,20.0,au dessus,A,Nantes,2
2211,222,4,1,S1,0.0,en dessous,F,Nantes,2
2212,222,15,1,S2,0.0,en dessous,F,Nantes,3
2213,222,7,2,S2,20.0,au dessus,A,Nantes,3
2214,222,16,3,S1,10.0,atteint,D,Nantes,2
2215,222,17,3,S2,6.667000000000001,en dessous,F,Nantes,3
2216,222,18,3,S1,0.0,en dessous,F,Nantes,2
2217,222,12,3,S2,10.0,atteint,A,Nantes,3
2218,222,19,3,S1,0.0,en dessous,F,Nantes,2
2219,222,20,3,S2,10.0,atteint,D,Nantes,3
2220,223,2,1,S1,0.0,en dessous,F,Nantes,2
2221,223,4,1,S1,20.0,au dessus,A,Nantes,2
2222,223,15,1,S2,20.0,au dessus,A,Nantes,3
2223,223,6,2,S1,0.0,en dessous,F,Nantes,2
2224,223,16,3,S1,20.0,au dessus,A,Nantes,2
2225,223,17,3,S2,10.0,atteint,C,Nantes,3
2226,223,18,3,S1,10.0,atteint,C,Nantes,2
2227,223,12,3,S2,10.0,atteint,A,Nantes,3
2228,223,19,3,S1,20.0,au dessus,A,Nantes,2
2229,223,20,3,S2,10.0,atteint,D,Nantes,3
2230,224,2,1,S1,20.0,au dessus,A,Nantes,2
2231,224,15,1,S2,20.0,au dessus,A,Nantes,3
2232,224,7,2,S1,20.0,au dessus,A,Nantes,2
2233,224,16,3,S1,16.667,au dessus,A,Nantes,2
2234,224,17,3,S2,20.0,au dessus,A,Nantes,3
2235,224,18,3,S1,16.667,au dessus,A,Nantes,2
2236,224,12,3,S2,20.0,au dessus,A,Nantes,3
2237,224,19,3,S1,10.0,atteint,B,Nantes,2
2238,224,20,3,S2,20.0,au dessus,A,Nantes,3
2239,225,2,1,S1,20.0,au dessus,A,Nantes,2
2240,225,6,2,S1,20.0,au dessus,A,Nantes,2
2241,225,7,2,S1,20.0,au dessus,A,Nantes,2
2242,225,16,3,S1,20.0,au dessus,A,Nantes,2
2243,225,17,3,S2,16.667,au dessus,A,Nantes,3
2244,225,18,3,S1,10.0,atteint,C,Nantes,2
2245,225,12,3,S2,10.0,atteint,A,Nantes,3
2246,225,19,3,S1,10.0,atteint,B,Nantes,2
2247,225,20,3,S2,13.333,au dessus,B,Nantes,3
2248,226,2,1,S1,20.0,au dessus,A,Nantes,2
2249,226,3,1,S2,20.0,au dessus,A,Nantes,3
2250,226,15,1,S2,0.0,en dessous,F,Nantes,3
2251,226,7,2,S1,20.0,au dessus,A,Nantes,2
2252,226,16,3,S1,13.333,au dessus,C,Nantes,2
2253,226,17,3,S2,13.333,au dessus,B,Nantes,3
2254,226,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2255,226,12,3,S2,10.0,atteint,A,Nantes,3
2256,226,19,3,S1,10.0,atteint,B,Nantes,2
2257,226,20,3,S2,10.0,atteint,D,Nantes,3
2258,227,3,1,S2,10.0,atteint,E,Nantes,3
2259,227,7,2,S2,20.0,au dessus,A,Nantes,3
2260,227,16,3,S1,13.333,au dessus,C,Nantes,2
2261,227,17,3,S2,12.5,au dessus,C,Nantes,3
2262,227,18,3,S1,3.333,en dessous,F,Nantes,2
2263,227,12,3,S2,10.0,atteint,A,Nantes,3
2264,227,19,3,S1,10.0,atteint,B,Nantes,2
2265,227,20,3,S2,10.0,atteint,D,Nantes,3
2266,228,3,1,S2,20.0,au dessus,A,Nantes,3
2267,228,4,1,S1,20.0,au dessus,A,Nantes,2
2268,228,6,2,S2,20.0,au dessus,A,Nantes,3
2269,228,7,2,S2,20.0,au dessus,A,Nantes,3
2270,228,16,3,S1,13.333,au dessus,C,Nantes,2
2271,228,17,3,S2,13.333,au dessus,B,Nantes,3
2272,228,18,3,S1,3.333,en dessous,F,Nantes,2
2273,228,12,3,S2,10.0,atteint,A,Nantes,3
2274,228,19,3,S1,10.0,atteint,B,Nantes,2
2275,228,20,3,S2,16.667,au dessus,A,Nantes,3
2276,229,3,1,S2,20.0,au dessus,A,Nantes,3
2277,229,6,2,S1,0.0,en dessous,F,Nantes,2
2278,229,7,2,S1,0.0,en dessous,F,Nantes,2
2279,229,16,3,S1,16.667,au dessus,A,Nantes,2
2280,229,17,3,S2,10.0,atteint,C,Nantes,3
2281,229,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2282,229,12,3,S2,10.0,atteint,A,Nantes,3
2283,229,19,3,S1,10.0,atteint,B,Nantes,2
2284,229,20,3,S2,13.333,au dessus,B,Nantes,3
2285,230,3,1,S2,20.0,au dessus,A,Nantes,3
2286,230,6,2,S2,20.0,au dessus,A,Nantes,3
2287,230,7,2,S2,20.0,au dessus,A,Nantes,3
2288,230,16,3,S1,13.333,au dessus,C,Nantes,2
2289,230,17,3,S2,10.0,atteint,C,Nantes,3
2290,230,18,3,S1,3.333,en dessous,F,Nantes,2
2291,230,12,3,S2,0.0,en dessous,F,Nantes,3
2292,230,19,3,S1,0.0,en dessous,F,Nantes,2
2293,230,20,3,S2,6.667000000000001,en dessous,F,Nantes,3
2294,231,3,1,S2,20.0,au dessus,A,Nantes,3
2295,231,6,2,S2,20.0,au dessus,A,Nantes,3
2296,231,7,2,S2,20.0,au dessus,A,Nantes,3
2297,231,16,3,S1,13.333,au dessus,C,Nantes,2
2298,231,17,3,S2,10.0,atteint,C,Nantes,3
2299,231,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2300,231,12,3,S2,10.0,atteint,A,Nantes,3
2301,231,19,3,S1,20.0,au dessus,A,Nantes,2
2302,231,20,3,S2,10.0,atteint,D,Nantes,3
2303,232,3,1,S2,20.0,au dessus,A,Nantes,3
2304,232,7,2,S2,20.0,au dessus,A,Nantes,3
2305,232,16,3,S1,13.333,au dessus,C,Nantes,2
2306,232,17,3,S2,13.333,au dessus,B,Nantes,3
2307,232,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2308,232,12,3,S2,10.0,atteint,A,Nantes,3
2309,232,19,3,S1,10.0,atteint,B,Nantes,2
2310,232,20,3,S2,16.667,au dessus,A,Nantes,3
2311,233,3,1,S2,20.0,au dessus,A,Nantes,3
2312,233,7,2,S2,20.0,au dessus,A,Nantes,3
2313,233,16,3,S1,13.333,au dessus,C,Nantes,2
2314,233,17,3,S2,13.333,au dessus,B,Nantes,3
2315,233,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2316,233,12,3,S2,10.0,atteint,A,Nantes,3
2317,233,19,3,S1,10.0,atteint,B,Nantes,2
2318,233,20,3,S2,16.667,au dessus,A,Nantes,3
2319,234,3,1,S2,20.0,au dessus,A,Nantes,3
2320,234,7,2,S2,20.0,au dessus,A,Nantes,3
2321,234,16,3,S1,20.0,au dessus,A,Nantes,2
2322,234,17,3,S2,16.667,au dessus,A,Nantes,3
2323,234,18,3,S1,13.333,au dessus,B,Nantes,2
2324,234,12,3,S2,10.0,atteint,A,Nantes,3
2325,234,19,3,S1,20.0,au dessus,A,Nantes,2
2326,234,20,3,S2,16.667,au dessus,A,Nantes,3
2327,235,3,1,S2,20.0,au dessus,A,Nantes,3
2328,235,15,1,S2,20.0,au dessus,A,Nantes,3
2329,235,6,2,S2,20.0,au dessus,A,Nantes,3
2330,235,7,2,S2,20.0,au dessus,A,Nantes,3
2331,235,16,3,S1,6.667000000000001,en dessous,F,Nantes,2
2332,235,17,3,S2,3.333,en dessous,F,Nantes,3
2333,235,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2334,235,12,3,S2,10.0,atteint,A,Nantes,3
2335,235,19,3,S1,0.0,en dessous,F,Nantes,2
2336,235,20,3,S2,13.333,au dessus,B,Nantes,3
2337,236,3,1,S2,20.0,au dessus,A,Nantes,3
2338,236,6,2,S1,20.0,au dessus,A,Nantes,2
2339,236,7,2,S1,20.0,au dessus,A,Nantes,2
2340,236,16,3,S1,13.333,au dessus,C,Nantes,2
2341,236,17,3,S2,16.667,au dessus,A,Nantes,3
2342,236,18,3,S1,3.333,en dessous,F,Nantes,2
2343,236,12,3,S2,10.0,atteint,A,Nantes,3
2344,236,19,3,S1,10.0,atteint,B,Nantes,2
2345,236,20,3,S2,16.667,au dessus,A,Nantes,3
2346,237,3,1,S2,20.0,au dessus,A,Nantes,3
2347,237,15,1,S2,20.0,au dessus,A,Nantes,3
2348,237,6,2,S2,0.0,en dessous,F,Nantes,3
2349,237,7,2,S2,20.0,au dessus,A,Nantes,3
2350,237,16,3,S1,16.667,au dessus,A,Nantes,2
2351,237,17,3,S2,13.333,au dessus,B,Nantes,3
2352,237,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2353,237,12,3,S2,20.0,au dessus,A,Nantes,3
2354,237,19,3,S1,0.0,en dessous,F,Nantes,2
2355,237,20,3,S2,16.667,au dessus,A,Nantes,3
2356,238,3,1,S2,20.0,au dessus,A,Nantes,3
2357,238,15,1,S2,20.0,au dessus,A,Nantes,3
2358,238,7,2,S2,20.0,au dessus,A,Nantes,3
2359,238,16,3,S1,16.667,au dessus,A,Nantes,2
2360,238,17,3,S2,13.333,au dessus,B,Nantes,3
2361,238,18,3,S1,6.667000000000001,en dessous,F,Nantes,2
2362,238,12,3,S2,20.0,au dessus,A,Nantes,3
2363,238,19,3,S1,10.0,atteint,B,Nantes,2
2364,238,20,3,S2,16.667,au dessus,A,Nantes,3
2365,239,3,1,S2,20.0,au dessus,A,Nantes,3
2366,239,7,2,S2,20.0,au dessus,A,Nantes,3
2367,239,16,3,S1,16.667,au dessus,A,Nantes,2
